
Host: node35.bme.utexas.edu

Timers On : Mon Oct  5 15:26:23 2020
Timers Off: Mon Oct  5 15:26:47 2020

Wall Time:       24.38 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
| DIISManager::extrapolate          :      0.050u      0.017s      0.006w     13 calls
| | bMatrix setup                   :      0.033u      0.000s      0.002w     13 calls
| | bMatrix pseudoinverse           :      0.017u      0.017s      0.002w     13 calls
| | New vector                      :      0.000u      0.000s      0.001w     13 calls
HF: Form C                          :      0.183u      0.017s      0.015w     13 calls

**************************************************************************************

Host: node35.bme.utexas.edu

Timers On : Mon Oct  5 15:38:48 2020
Timers Off: Mon Oct  5 15:38:53 2020

Wall Time:        5.01 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      0.950u      0.083s      0.082w      1 calls
JK: (A|mn)                          :      0.983u      0.000s      0.074w      1 calls
JK: (A|Q)^-1/2                      :      3.000u      0.217s      0.259w      1 calls
JK: (Q|mn)                          :      0.050u      0.000s      0.005w      1 calls
JK: (A|mn)^L                        :      0.433u      0.017s      0.034w      1 calls
JK: (A|Q)^-1                        :      3.017u      0.167s      0.256w      1 calls
JK: (Q|mn)^L                        :      0.050u      0.033s      0.006w      1 calls
JK: (A|mn)^R                        :      0.400u      0.017s      0.030w      1 calls
HF: Form core H                     :      0.117u      0.017s      0.011w      1 calls
HF: Form S/X                        :      0.017u      0.000s      0.002w      1 calls
HF: Guess                           :      9.667u      0.800s      0.829w      1 calls
SAD Guess                           :      9.483u      0.783s      0.814w      1 calls
HF: Form G                          :     17.633u      0.383s      1.352w     15 calls
RV: Form V                          :     15.883u      0.217s      1.211w     15 calls
Properties                          :      1.881p                          16350 calls
Functional                          :      5.167p                          16350 calls
V_xc                                :      2.414p                          16350 calls
JK: D                               :      0.000u      0.000s      0.001w     15 calls
JK: USO2AO                          :      0.000u      0.000s      0.000w     15 calls
JK: JK                              :      1.717u      0.167s      0.136w     15 calls
JK: J                               :      0.117u      0.017s      0.014w     15 calls
JK: J1                              :      0.100u      0.017s      0.008w     15 calls
JK: J2                              :      0.017u      0.000s      0.006w     15 calls
JK: K                               :      0.483u      0.033s      0.033w     15 calls
JK: K1                              :      0.267u      0.000s      0.021w     15 calls
JK: K2                              :      0.200u      0.033s      0.011w     15 calls
JK: wK                              :      0.933u      0.083s      0.074w     30 calls
JK: wK1                             :      0.750u      0.083s      0.060w     60 calls
JK: wK2                             :      0.150u      0.000s      0.012w     30 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w     15 calls
HF: Form F                          :      0.017u      0.000s      0.001w     15 calls
HF: Form D                          :      0.017u      0.000s      0.001w     15 calls
HF: DIIS                            :      0.300u      0.033s      0.024w     14 calls
DIISManager::add_entry              :      0.083u      0.017s      0.006w     14 calls
DIISManager::extrapolate            :      0.100u      0.000s      0.006w     14 calls
bMatrix setup                       :      0.017u      0.000s      0.002w     14 calls
bMatrix pseudoinverse               :      0.033u      0.000s      0.002w     14 calls
New vector                          :      0.033u      0.000s      0.002w     14 calls
HF: Form C                          :      0.183u      0.000s      0.016w     14 calls

--------------------------------------------------------------------------------------
V: Grid                             :      0.950u      0.083s      0.082w      1 calls
JK: (A|mn)                          :      0.983u      0.000s      0.074w      1 calls
JK: (A|Q)^-1/2                      :      3.000u      0.217s      0.259w      1 calls
JK: (Q|mn)                          :      0.050u      0.000s      0.005w      1 calls
JK: (A|mn)^L                        :      0.433u      0.017s      0.034w      1 calls
JK: (A|Q)^-1                        :      3.017u      0.167s      0.256w      1 calls
JK: (Q|mn)^L                        :      0.050u      0.033s      0.006w      1 calls
JK: (A|mn)^R                        :      0.400u      0.017s      0.030w      1 calls
HF: Form core H                     :      0.117u      0.017s      0.011w      1 calls
HF: Form S/X                        :      0.017u      0.000s      0.002w      1 calls
HF: Guess                           :      9.667u      0.800s      0.829w      1 calls
| SAD Guess                         :      9.483u      0.783s      0.814w      1 calls
HF: Form G                          :     17.633u      0.383s      1.352w     15 calls
