
Host: node44.bme.utexas.edu

Timers On : Fri Nov  5 07:18:25 2021
Timers Off: Fri Nov  5 08:35:59 2021

Wall Time:     4654.47 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
| Properties                        :    354.283u      3.200s    212.930w 178882 calls
| Functional                        :     81.267u      0.783s     50.255w 178882 calls
| V_xc gradient                     :    296.383u      2.083s    179.792w 178882 calls

**************************************************************************************

Host: node44.bme.utexas.edu

Timers On : Fri Nov  5 20:52:21 2021
Timers Off: Sat Nov  6 02:18:10 2021

Wall Time:    19548.69 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :    623.983u      3.200s    376.345w     28 calls
JK: (A|mn)                          :   1671.967u      8.700s   1008.502w     28 calls
JK: (A|Q)^-1/2                      :    340.467u      2.267s    205.730w     28 calls
JK: (Q|mn)                          :    688.217u     15.283s    422.161w     28 calls
JK: (A|mn)^L                        :    494.833u      3.967s    299.312w     28 calls
JK: (A|Q)^-1                        :    340.933u      2.167s    205.855w     28 calls
JK: (Q|mn)^L                        :    682.300u     13.200s    417.384w     28 calls
JK: (A|mn)^R                        :    603.200u      5.517s    365.256w     28 calls
HF: Form core H                     :      0.150u      0.083s      1.599w     28 calls
HF: Form S/X                        :      1.917u      0.100s      1.202w     28 calls
HF: Guess                           :      0.817u      0.033s      0.523w     28 calls
SAD Guess                           :      0.750u      0.017s      0.456w      1 calls
HF: Form G                          :  14098.650u    643.933s   8847.184w    346 calls
RV: Form V                          :   3928.083u    226.733s   2493.390w    346 calls
Properties                          :   1738.367u    152.533s   1137.663w 2132438 calls
Functional                          :    944.217u     44.033s    591.609w 2132438 calls
V_xc                                :   1604.167u     31.900s    984.468w 1972797 calls
JK: D                               :      0.567u      0.050s      0.297w    346 calls
JK: USO2AO                          :      0.133u      0.083s      0.154w    346 calls
JK: JK                              :  10169.300u    416.833s   6352.870w    346 calls
JK: J                               :     78.250u     34.067s     67.490w    346 calls
JK: J1                              :     48.167u     33.383s     49.035w    346 calls
JK: J2                              :     29.817u      0.650s     18.261w    346 calls
JK: K                               :   3914.783u     32.233s   2368.612w    346 calls
JK: K1                              :   3119.317u     25.017s   1886.837w    346 calls
JK: K2                              :    795.400u      7.217s    481.719w    346 calls
JK: wK                              :   6081.600u    125.217s   3724.909w   1038 calls
JK: wK1                             :   5272.733u    111.917s   3231.608w   2076 calls
JK: wK2                             :    808.700u     13.283s    493.159w   1038 calls
JK: AO2USO                          :      0.017u      0.000s      0.001w    346 calls
HF: Form F                          :      0.283u      0.083s      0.185w    346 calls
HF: Form D                          :      0.417u      0.000s      0.258w    346 calls
HF: DIIS                            :      8.250u      1.683s      6.342w    345 calls
DIISManager::add_entry              :      0.117u      0.200s      0.689w    318 calls
DIISManager::extrapolate            :      0.583u      1.133s      1.023w    318 calls
bMatrix setup                       :      0.183u      0.567s      0.465w    318 calls
bMatrix pseudoinverse               :      0.017u      0.017s      0.033w    318 calls
New vector                          :      0.383u      0.550s      0.520w    318 calls
HF: Form C                          :     21.633u      0.233s     13.158w    345 calls
Grad: V T Perturb                   :    129.067u      0.250s     77.651w     28 calls
Grad: S                             :      0.967u      0.017s      0.579w     28 calls
Grad: JK                            :  10820.283u    267.567s   6655.066w     28 calls
JKGrad: Amn                         :    988.933u     59.083s    628.846w     28 calls
JKGrad: Awmn                        :   1159.633u     48.267s    724.880w     28 calls
JKGrad: AB                          :    530.333u      9.783s    324.096w     28 calls
JKGrad: UV                          :    190.600u      6.950s    118.515w     28 calls
JKGrad: ABx                         :     49.517u      1.167s     30.413w     28 calls
JKGrad: Amnx                        :   7892.667u    140.067s   4820.562w     28 calls
Grad: XC                            :    673.767u      5.550s    407.614w     28 calls
V_xc gradient                       :    276.183u      2.150s    166.845w 159641 calls

--------------------------------------------------------------------------------------
V: Grid                             :    623.983u      3.200s    376.345w     28 calls
JK: (A|mn)                          :   1671.967u      8.700s   1008.502w     28 calls
JK: (A|Q)^-1/2                      :    340.467u      2.267s    205.730w     28 calls
JK: (Q|mn)                          :    688.217u     15.283s    422.161w     28 calls
JK: (A|mn)^L                        :    494.833u      3.967s    299.312w     28 calls
JK: (A|Q)^-1                        :    340.933u      2.167s    205.855w     28 calls
JK: (Q|mn)^L                        :    682.300u     13.200s    417.384w     28 calls
JK: (A|mn)^R                        :    603.200u      5.517s    365.256w     28 calls
HF: Form core H                     :      0.150u      0.083s      1.599w     28 calls
HF: Form S/X                        :      1.917u      0.100s      1.202w     28 calls
HF: Guess                           :      0.817u      0.033s      0.523w     28 calls
| SAD Guess                         :      0.750u      0.017s      0.456w      1 calls
HF: Form G                          :  14098.650u    643.933s   8847.184w    346 calls
| RV: Form V                        :   3928.083u    226.733s   2493.390w    346 calls
| | Properties                      :   1417.117u    149.800s    943.251w 1972797 calls
| | Functional                      :    871.083u     43.517s    547.051w 1972797 calls
| | V_xc                            :   1604.167u     31.900s    984.468w 1972797 calls
| JK: D                             :      0.567u      0.050s      0.297w    346 calls
| JK: USO2AO                        :      0.133u      0.083s      0.154w    346 calls
| JK: JK                            :  10169.300u    416.833s   6352.870w    346 calls
| | JK: J                           :     78.250u     34.067s     67.490w    346 calls
| | | JK: J1                        :     48.167u     33.383s     49.035w    346 calls
| | | JK: J2                        :     29.817u      0.650s     18.261w    346 calls
| | JK: K                           :   3914.783u     32.233s   2368.612w    346 calls
| | | JK: K1                        :   3119.317u     25.017s   1886.837w    346 calls
| | | JK: K2                        :    795.400u      7.217s    481.719w    346 calls
| | JK: wK                          :   6081.600u    125.217s   3724.909w   1038 calls
| | | JK: wK1                       :   5272.733u    111.917s   3231.608w   2076 calls
| | | JK: wK2                       :    808.700u     13.283s    493.159w   1038 calls
| JK: AO2USO                        :      0.017u      0.000s      0.001w    346 calls
HF: Form F                          :      0.283u      0.083s      0.185w    346 calls
HF: Form D                          :      0.417u      0.000s      0.258w    346 calls
HF: DIIS                            :      8.250u      1.683s      6.342w    345 calls
| DIISManager::add_entry            :      0.117u      0.200s      0.689w    318 calls
| DIISManager::extrapolate          :      0.583u      1.133s      1.023w    318 calls
| | bMatrix setup                   :      0.183u      0.567s      0.465w    318 calls
